content,name
"百克力：欢迎各位来到六个核桃《今晚,后脱口秀》，新年了，咱们开一个好头，各位好，我是百克力，欢迎各位，来让我们欢迎这一期的 ,DJ,，让我们欢迎本期的嘉宾团，他们是程璐，思文，史炎，赵兴， 欢迎四位， 最后让我们欢迎王自健。,王自健：好的，谢谢大家，谢谢，请坐，经常用脑多喝六个核桃，您正在收看的是真材实料的六个核桃独家冠名播出的《今晚,80,后脱口秀》，我是王自健，谢谢大家，谢谢，刚刚过完年，大家也都知道，难免会有一些朋友聚会，朋友聚会难免就要喝酒，喝酒最怕的是什么？各位，就怕那些劝酒的，真的非常可恶，经常说那些劝酒词，感情深，一口闷，感情铁，喝出血，我喝酒，我为什么要出血？我疯了，你们想一想，如果真的喝酒喝出血了，一堆人在饭店里聚会，包间里面，然后服务员进来，一地血，喝酒就是喝酒，聚会交流感情，干嘛要自虐呢？你要用自残的方法，那你还喝酒干嘛呢？不如每人一把刀，我今天认你这个朋友了。,（未完）",今晚80后脱口秀20170209《开个好头》台词字幕文本
"闫云达：谢谢啊，感谢大家的掌声鼓励。,刘喆：谢谢大家。,闫云达：刚才是我的师父，郭挫,刘喆：把字儿说准了。,闫云达：给大伙儿说了一段，几位下去休息休息。,刘喆：没错。,闫云达：这场把我们哥俩换上来了，上来先做个自我介绍，我叫闫云达德云社一个小演员。,刘喆：您谦虚。,闫云达：旁边这,刘喆：是我。等会，什么叫这,闫云达：一个形容词。,刘喆：没听说过，这位。,闫云达：对，旁边这位,刘喆：哎。我离不开那个了我。,闫云达：旁边这位是我的搭档叫刘喆。,刘喆：是我。,闫云达：大伙儿自己瞧瞧看看小伙子长的也特别的精神。。,刘喆：谢谢。,闫云达：对不起我他妈撒谎了，这是一个善意的谎言你知道吗？,刘喆：你说话嘴怎么那么缺德呢你。,闫云达：闭嘴，颜值低少说话,……,（未完）,注：本文由《中文台词网》逐字整理，转载请注明出处（中文台词网），如需台词Word完整版，请致电18991307695或扫描下方二维码关注公众号获取。",德云社《说学逗胖》相声台词丨张云雷 闫云达 孟鹤堂 刘喆
"郭德纲：,于谦：,是。,郭德纲：,来听相声就得了，,花那么多钱买票还送礼，真是，实在是愧不敢当。,于谦：,是。,郭德纲：,北展门口好几家卖花儿的，来自中文台词网，他们说屋里都供着我的相片。,于谦：,好家伙，卖花的祖师爷。,郭德纲：,我救活了不少卖花儿的。谢谢各位，来自中文台词网，为什么老说观众是衣食父母呢，一点儿都不假，拿我们当亲人这么捧。,于谦：,是。,郭德纲：,其实您也都知道，来自中文台词网，咱们这么些您了，我还是那说相声的郭德纲。,于谦：,是。,郭德纲：,因为我们在一块儿，就这么些年来，尤其是我们哥俩,于谦：,你先等一会儿，你要不打算介绍我，别往我这儿比划一下行不行？多别扭呀。,郭德纲：,不用介绍，没有不认识的。,于谦：,是。,郭德纲：,著名相声表脸艺术家,于谦：,表脸像话吗？,郭德纲：,什么？,于谦：,这在网上骂人的词儿这,郭德纲：,没事，少上网。,于谦：,没听说过，叫表演。,郭德纲：,表演艺术家。,于谦：,艺术家谈不到。,郭德纲：,谈得到。来自中文台词网，早晚您也是一代松狮。,于谦：,我是狗啊是怎么着。,郭德纲：,怎么说？,于谦：,一代宗师。,郭德纲：,一代宗师！,于谦：,不敢这么说。,郭德纲：,都是车震一时的好演员。,于谦：,什么词儿啊您着。来自中文台词网，怎么车震一时了？,郭德纲：,怎么说？,于谦：,名震一时。,郭德纲：,明天去,注：本文由《中文台词网》逐字整理，转载请注明出处（中文台词网），如需台词Word完整版，请致电18991307695或扫描下方二维码关注公众号获取。",郭德纲于谦相声《爱情往事》台词丨2017年德云社丙申年封箱庆典
"程璐：谢谢，大家好，我叫程璐，我是思文的老公，很奇怪，每次我一说我是思文的老公，就要人鼓掌，可能大家觉得思文还有老公，真棒，而且居然不是史炎，真替他感到幸福，今天就跟大家聊聊我们过年之后的事，大家可能很多人过年都是坐飞机，回家过年，你坐飞机的时候，经常会遇到一些很奇葩的人，比如说我有一次坐飞机，就是不小心迟到了，只能坐到最后一排，然后我刚坐下，旁边就有一个人跟我搭讪，说好巧，你也坐最后一排。, ,思文：大家好，我是思文，他刚刚没有说完，我的第三个愿望就是换个老公，开玩笑的，其实我觉得新年愿望这个东西，如果是不同的人问我，会有不同的答案，比方说我的老板问我，新年愿望是什么？我就会告诉他，我的新年愿望是好好工作，争取更好的业绩，但是如果是观众问我，我就会说我的新年愿望是，讲更多的段子，让大家更开心，如果是我老公问我，新年愿望是什么？我会跟他说，关你啥事？不过好歹过了个年，新年新气象。,（未完）",思文程璐《今晚80后》脱口秀台词（开个好头）
"好，谢谢大家，我是史炎，今天我们的主题是开个好头，我觉得我们今天这集节目，真的是给我们整个节目都开了一个好头，因为今天我们的嘉宾阵容特别，绝对特别值得纪念，这是我们节目开播这么多期以来，第一次台上出现了四个已婚的嘉宾，我也不知道为什么？之前那么多人会以为我是思文的老公，我真的觉得挺为我的职业生涯担忧的，你说这么长时间只闹了一次绯闻，而且还是跟思文，还不如没有呢。,（未完）",史炎脱口秀台词《今晚80后脱口秀》
"大家好，我是张绍刚，谢谢王自健对我进行的介绍，因为我是研究电视节目的嘛，所以我很清楚王自健是东方卫视最著名的脱口秀节目的主持人。这两年时间我一直在认真地思考一个问题，东方卫视为什么要开两档脱口秀节目，这一定是领导缜密思考的结果，就是要让一部分脱口秀的收视率高起来，再关掉另外一部分的脱口秀，最后只剩《金星秀》。,我看了半天，现在我在这站着，其实这个节目让你们在那儿坐着，我在这儿站着，这个形式我不喜欢。我喜欢的形式是我在这儿站着，你们在那儿坐着，我旁边需要再站一个人，你们看着我,“骂”他，然后全国人民在网上一起“骂”我，这节目就舒服了，对吗。,（未完）",张绍刚《吐槽大会》台词文字稿整理
"张小斐：,这周末他过生日啊，我肯定去啊，不是，那为什么一定要带男朋友去呢？你又不是不知道我，我都已经单身这么多年了，来自中文台词网，我哪来的男朋友啊？那你帮我跟他说一声行不行？好，那一会儿见啊，谢谢亲爱的。你干什么呀？你没看到我打电话呢嘛呢。,黄铭浩：对不起，小斐，那个你看，咱们已经谈恋爱五年了，来自中文台词网，今天我有些话想对你讲。小斐，我觉得这五年来，我们处的不错，我觉得我想保护你，我想照顾你，我想照顾你一辈子，小斐，嫁给我吧。,（未完）, ,注：本文由《中文台词网》逐字整理，转载请注明出处（中文台词网），如需台词Word完整版，请致电18991307695或扫描下方二维码关注公众号获取。",张小斐 崔志佳《公交故事之求婚》小品台词剧本
"（接上）,小偷：我懵了。,保姆：叔叔，俺求求你，把包包拿走吧。,小偷：我蒙圈了我。,保姆：谢谢叔叔。,小偷：我拿走。,保姆：叔叔再见，不见不见，拜拜。,小偷：我真的拿走了。,保姆：你快走吧，再见。,小偷：（看见豆豆照相）你干什么？你想录我的证据是不是？给我删了？,豆豆：不删。,小偷：你小子删不删？,豆豆：不删。,保姆：（把小偷制服）,小偷：我的姑奶奶，你是干什么的？,保姆：俺是赵局长家保姆。,（未完）,注：本文由《中文台词网》逐字整理，转载请注明出处（中文台词网），如需台词Word完整版，请致电18991307695或扫描下方二维码关注公众号获取。",我爱满堂彩小品《小鬼当家》台词丨孙雁斌 张德高
"（接上）,侯东星：你是第一次来？,唐鑫辰：是，叔叔，对不起，我刚才看见门没关就进来了，不好意思，叔叔。,侯东星：没事，来，快坐，坐。那个小伙子，你多大了？,唐鑫辰：我跟冰冰同岁。,侯东星：跟冰冰同岁，那就是,。,唐鑫辰：,。,侯东星：,。,唐鑫辰：,。,侯东星：,。,唐鑫辰：,，对，叔叔。,侯东星：小伙子，你那个手怎么破了呢？,唐鑫辰：刚才,侯东星：那个小伙子，没事啊，那个你别着急，叔叔给你找医药箱，给你包扎一下。,唐鑫辰：谢谢叔叔。,侯东星：没事没事，这找医药箱，医药箱在哪儿我哪知道啊，那个小伙子，那个等一会儿啊，叔叔给你进屋里找找。,（未完）,注：本文由《中文台词网》逐字整理，转载请注明出处（中文台词网），如需台词Word完整版，请致电18991307695或扫描下方二维码关注公众号获取。",侯东星小品《当贼遇上贼》台词剧本丨我为喜剧狂
"贾大夫：那你怀孕多长时间了？,儿媳：我也不知道啊，不是，一个多月吧。,妈妈：是我儿媳妇，这声我听得出来。,贾大夫：那你继续服用吧，我祝你生一个健康活泼的小宝宝。,儿媳：那好，我生了孩子请您喝喜酒啊。,贾大夫：谢谢你啊。,儿媳：哎呦我的妈，你说我挣点钱我容易吗，哎呀，我粥糊了。,妈妈：我的妈呀，你说我儿媳妇怀孕还不好意思说了，还瞒着我你说说，我有孙子了，我有孙子了，我要抱孙子了，我有孙子了。,（未完）",第7届CCTV小品大赛《喜从何来》台词剧本丨杜志刚 孙海键 赵红霞
"郎琴：尊敬的各位领导，观众朋友们，大家好！,张华：大家好！,郎琴：可能大家对我们不熟悉。,张华：不认识我们。,郎琴：先自我介绍一下，我是咱们定西市地税局的一名优秀员工，我叫郎琴，请大家热烈鼓掌。谢谢，谢谢。,张华：还有我。,郎琴：对对对，差点把他给忘了，他也是我们地税局的一名工作人员，他叫张,张华：啥？,郎琴：张华，有没有掌声就无所谓了。,张华：怎么说话呢，到你那掌声，到我这无所谓？,郎琴：你能和我比吗？我父亲是咱们地税局的一名退休老干部。,张华：你要这样说，你还不如我呢。,郎琴：怎么了？,张华：我爷爷是咱们地税局的一名退休老领导。,郎琴：我是咱地税人的女儿。,张华：我是咱地税人的孙子。你是女儿，我是孙子，还外孙子，像话吗？,郎琴：开玩笑嘛。我们定西地税局在省地税局和定西市委市政府的正确领导下，贯彻落实科学发展观，各项工作都取得了骄人的成绩，来自中文台词网，我们的收入规模不断扩大，征管质量持续上升。依法治税，深入推进，队伍素质明显自强，地税事业不断发展，成果辉煌，令人鼓舞。,张华：好。要作诗。,郎琴：啊，西部是个好地方，甘肃地税美名扬，我们愿地税大发展，祝地税的明天更辉煌。,张华：说的太好了，建党,郎琴：对，地税工作不容易，来自中文台词网，尤其是咱们的地税家属们，那就更不容易了，没有他们的支持和理解，咱们能够全身心的投入工作，更好的完成任务呢？,张华：那是。今天咱们表演表演怎么样？,郎琴：表演什么呀？,张华：我演一名地税工作人员。你演家属。,（未完）",郎琴、张华相声《回家》台词（某税务局晚会相声题材）
"画外音：,眼镜叔叔您好，谢谢您给我和爷爷带来好心人的捐助，叔叔，我一定好好学习，照顾好爷爷，一定不会让你们失望，等我长大了，我也会像叔叔那样帮助别人，对了叔叔，这是您的手机和钱，爷爷让我还给您，叔叔，祝你天天开心，琳琳。,李欢欢：,老二、老三，大哥错怪你俩了。那句话不说得好嘛，勿以善小而不为，勿以恶小而为之，做好事，咱真的不能等啊。老三，再去赊盒方便面，你二哥没吃呢。,王博：,大哥，能再多赊根肠不？,李欢欢：,赊。,赵博：,再多赊个鸡蛋。",赵博 王博 李欢欢小品《帮忙公司》台词剧本 [我爱满堂彩]
